tanggal,komoditi,satuan,harga
2018-07-30,Susu Kental Manis Kaleng Merk Indomilk,buah,10240
2018-07-31,Susu Kental Manis Kaleng Merk Indomilk,buah,10240
2018-07-02,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-07-03,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-07-04,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-07-05,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-07-06,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-07-09,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-07-10,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-07-11,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-07-12,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-07-13,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-07-16,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-07-17,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-07-18,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-07-19,Susu Bubuk Kaleng Merk Bendera,buah,43933
2018-07-20,Susu Bubuk Kaleng Merk Bendera,buah,45200
2018-07-23,Susu Bubuk Kaleng Merk Bendera,buah,45200
2018-07-24,Susu Bubuk Kaleng Merk Bendera,buah,45200
2018-07-25,Susu Bubuk Kaleng Merk Bendera,buah,45200
2018-07-26,Susu Bubuk Kaleng Merk Bendera,buah,44500
2018-07-27,Susu Bubuk Kaleng Merk Bendera,buah,44500
2018-07-30,Susu Bubuk Kaleng Merk Bendera,buah,44500
2018-07-31,Susu Bubuk Kaleng Merk Bendera,buah,44500
2018-07-02,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-07-03,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-07-04,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-07-05,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-07-06,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-07-09,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-07-10,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-07-11,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-07-12,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-07-13,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-07-16,Susu Bubuk Kaleng Merk Indomilk,buah,42267
2018-07-17,Susu Bubuk Kaleng Merk Indomilk,buah,42267
